,dt,pm2_5,pm10,co,no2,o3,so2,nh3
6533,2022-10-04 07:00:00,7.56,9.63,216.96,14.22,15.38,0.92,1.06
6534,2022-10-04 08:00:00,9.55,11.74,230.31,20.73,11.98,1.34,0.98
6535,2022-10-04 09:00:00,11.85,14.32,233.65,22.28,19.31,1.73,0.77
6536,2022-10-04 10:00:00,13.38,15.97,236.99,19.88,24.32,2.06,0.87
6537,2022-10-04 11:00:00,14.33,16.84,240.33,15.77,31.47,2.38,1.04
6538,2022-10-04 12:00:00,10.12,11.95,213.62,8.65,61.51,2.0,0.88
6539,2022-10-04 13:00:00,7.59,9.05,203.61,5.91,75.82,1.7,1.25
6540,2022-10-04 14:00:00,6.51,7.78,200.27,5.06,83.68,1.58,1.58
6541,2022-10-04 15:00:00,5.97,6.98,196.93,4.63,90.84,1.37,1.52
6542,2022-10-04 16:00:00,5.81,6.67,191.93,4.67,92.98,1.24,1.58
6543,2022-10-04 17:00:00,6.41,7.28,191.93,5.74,87.98,1.27,1.82
6544,2022-10-04 18:00:00,7.53,8.49,200.27,9.68,77.25,1.48,2.09
6545,2022-10-04 19:00:00,8.66,9.69,210.29,14.57,65.8,1.68,2.37
6546,2022-10-04 20:00:00,9.22,10.25,216.96,15.77,60.8,1.76,2.22
6547,2022-10-04 21:00:00,9.13,10.12,216.96,14.91,60.8,1.71,1.76
6548,2022-10-04 22:00:00,9.27,10.29,226.97,15.94,59.37,1.8,1.41
6549,2022-10-04 23:00:00,9.95,11.06,240.33,16.96,56.51,1.82,1.2
6550,2022-10-05 00:00:00,11.0,12.2,250.34,15.25,55.79,1.55,1.14
6551,2022-10-05 01:00:00,12.96,14.26,250.34,11.65,56.51,1.28,1.11
6552,2022-10-05 02:00:00,14.95,16.36,243.66,8.57,59.37,1.15,1.01
6553,2022-10-05 03:00:00,13.5,14.86,226.97,6.25,62.23,1.06,0.97
6554,2022-10-05 04:00:00,10.24,11.34,208.62,4.93,62.94,0.89,0.99
6555,2022-10-05 05:00:00,8.35,9.17,196.93,4.37,62.23,0.78,1.0
6556,2022-10-05 06:00:00,7.73,8.41,195.26,4.67,60.8,0.83,1.04
6557,2022-10-05 07:00:00,6.48,7.12,195.26,6.43,58.65,1.0,1.14
6558,2022-10-05 08:00:00,5.69,6.29,195.26,8.65,60.8,1.13,1.16
6559,2022-10-05 09:00:00,4.63,5.15,188.59,7.2,72.96,1.0,1.11
6560,2022-10-05 10:00:00,4.13,4.61,185.25,5.83,77.25,0.95,1.12
6561,2022-10-05 11:00:00,4.08,4.55,183.58,4.46,78.68,0.89,1.2
6562,2022-10-05 12:00:00,4.29,4.8,180.24,3.51,80.11,0.83,1.31
6563,2022-10-05 13:00:00,4.83,5.37,180.24,3.08,80.82,0.81,1.44
6564,2022-10-05 14:00:00,5.49,6.04,180.24,2.91,82.25,0.82,1.52
6565,2022-10-05 15:00:00,5.97,6.56,178.58,2.96,83.68,0.84,1.58
6566,2022-10-05 16:00:00,6.92,7.67,183.58,3.56,86.55,0.97,1.71
6567,2022-10-05 17:00:00,10.21,11.4,208.62,5.91,91.55,1.4,1.85
6568,2022-10-05 18:00:00,11.83,13.59,220.3,7.97,87.98,1.71,2.06
6569,2022-10-05 19:00:00,9.26,11.66,206.95,8.31,79.39,1.62,2.31
6570,2022-10-05 20:00:00,6.95,9.42,198.6,7.8,74.39,1.48,2.37
6571,2022-10-05 21:00:00,4.92,7.71,193.6,7.11,73.67,1.33,2.12
6572,2022-10-05 22:00:00,3.12,5.86,191.93,7.2,73.67,1.43,1.73
6573,2022-10-05 23:00:00,2.63,3.94,191.93,7.45,72.96,1.73,1.38
6574,2022-10-06 00:00:00,2.99,3.46,193.6,6.85,71.53,1.76,0.94
6575,2022-10-06 01:00:00,3.25,4.14,196.93,6.6,65.8,1.76,0.91
6576,2022-10-06 02:00:00,2.71,4.31,193.6,6.34,57.94,1.68,1.08
6577,2022-10-06 03:00:00,2.44,4.59,191.93,6.51,52.21,1.73,1.3
6578,2022-10-06 04:00:00,2.56,5.2,193.6,6.85,48.64,1.77,1.5
6579,2022-10-06 05:00:00,2.76,5.95,195.26,7.11,47.21,1.79,1.6
6580,2022-10-06 06:00:00,2.94,6.67,198.6,8.23,45.78,1.83,1.57
6581,2022-10-06 07:00:00,3.22,7.37,208.62,12.85,40.41,2.12,1.44
6582,2022-10-06 08:00:00,3.63,8.07,223.64,20.73,31.11,2.44,1.3
6583,2022-10-06 09:00:00,3.9,8.61,233.65,23.99,25.39,2.59,1.31
6584,2022-10-06 10:00:00,3.94,8.92,236.99,18.85,29.68,2.83,1.46
6585,2022-10-06 11:00:00,3.77,8.84,230.31,13.54,37.91,2.86,1.6
6586,2022-10-06 12:00:00,2.9,7.2,206.95,7.97,51.5,2.24,1.36
6587,2022-10-06 13:00:00,2.76,6.66,203.61,6.6,57.22,2.06,1.47
6588,2022-10-06 14:00:00,3.11,7.07,205.28,6.68,60.8,2.15,1.66
6589,2022-10-06 15:00:00,3.19,6.78,206.95,6.43,65.09,2.03,1.63
6590,2022-10-06 16:00:00,3.0,6.13,200.27,6.08,68.66,1.83,1.54
6591,2022-10-06 17:00:00,2.86,5.85,196.93,6.68,68.66,1.74,1.61
6592,2022-10-06 18:00:00,3.28,6.21,216.96,19.71,47.92,2.38,2.22
6593,2022-10-06 19:00:00,4.33,7.32,263.69,42.5,15.56,3.4,3.13
6594,2022-10-06 20:00:00,4.93,8.04,290.39,46.61,1.94,3.52,3.96
6595,2022-10-06 21:00:00,5.3,8.55,297.07,41.81,0.4,3.1,3.74
6596,2022-10-06 22:00:00,5.77,9.15,300.41,41.47,0.29,2.83,3.1
6597,2022-10-06 23:00:00,5.89,9.41,290.39,41.81,1.21,2.44,2.5
6598,2022-10-07 00:00:00,5.42,9.15,263.69,34.96,8.23,1.82,2.09
6599,2022-10-07 01:00:00,5.22,9.09,247.0,25.7,14.84,1.3,1.61
6600,2022-10-07 02:00:00,5.1,9.1,233.65,19.36,19.13,1.03,1.35
6601,2022-10-07 03:00:00,5.0,9.14,220.3,15.25,22.17,0.91,1.19
6602,2022-10-07 04:00:00,4.87,9.08,210.29,12.51,24.68,0.82,1.09
6603,2022-10-07 05:00:00,4.68,8.84,201.94,10.8,26.82,0.75,1.03
6604,2022-10-07 06:00:00,4.49,8.56,196.93,10.8,27.54,0.77,1.03
6605,2022-10-07 07:00:00,4.54,8.62,201.94,15.42,24.32,1.09,1.08
6606,2022-10-07 08:00:00,4.83,9.11,216.96,23.99,19.49,1.52,1.14
6607,2022-10-07 09:00:00,4.88,9.93,220.3,25.02,27.89,1.73,1.27
6608,2022-10-07 10:00:00,5.22,10.99,226.97,21.42,33.26,1.94,1.63
6609,2022-10-07 11:00:00,5.94,13.07,230.31,15.42,41.84,2.24,2.01
6610,2022-10-07 12:00:00,8.58,18.85,236.99,9.0,60.08,3.31,1.9
6611,2022-10-07 13:00:00,9.15,20.15,230.31,7.11,70.81,3.7,2.03
6612,2022-10-07 14:00:00,9.15,19.38,220.3,6.51,80.11,3.37,2.22
6613,2022-10-07 15:00:00,6.97,14.35,203.61,5.01,87.26,2.29,1.9
6614,2022-10-07 16:00:00,5.96,11.87,195.26,4.71,89.41,1.85,1.82
6615,2022-10-07 17:00:00,6.17,11.93,195.26,5.74,88.69,1.85,1.95
6616,2022-10-07 18:00:00,7.01,12.96,203.61,9.77,83.68,2.12,2.22
6617,2022-10-07 19:00:00,8.22,14.42,220.3,15.59,73.67,2.35,2.75
6618,2022-10-07 20:00:00,9.02,15.3,233.65,17.99,66.52,2.35,3.17
6619,2022-10-07 21:00:00,9.4,15.69,236.99,17.82,62.94,2.24,3.1
6620,2022-10-07 22:00:00,9.83,16.24,243.66,17.48,60.08,2.24,2.79
6621,2022-10-07 23:00:00,10.23,16.72,247.0,16.96,57.22,2.12,2.56
6622,2022-10-08 00:00:00,9.95,16.33,243.66,14.57,55.07,1.82,2.37
6623,2022-10-08 01:00:00,9.06,15.14,233.65,11.14,55.07,1.58,2.12
6624,2022-10-08 02:00:00,8.05,13.87,223.64,8.74,55.07,1.49,1.8
6625,2022-10-08 03:00:00,6.9,12.19,211.95,7.28,55.07,1.45,1.44
6626,2022-10-08 04:00:00,5.61,9.61,203.61,6.51,54.36,1.3,1.12
6627,2022-10-08 05:00:00,4.62,7.21,196.93,6.08,53.64,1.22,0.89
6628,2022-10-08 06:00:00,4.06,6.0,195.26,6.6,52.21,1.27,0.85
6629,2022-10-08 07:00:00,3.9,5.78,201.94,10.11,46.49,1.59,0.98
6630,2022-10-08 08:00:00,4.03,5.96,216.96,16.79,37.91,2.09,1.14
6631,2022-10-08 09:00:00,4.42,6.7,226.97,21.93,29.68,2.62,1.3
6632,2022-10-08 10:00:00,5.02,8.01,233.65,20.05,29.33,3.34,1.41
6633,2022-10-08 11:00:00,4.89,8.17,226.97,15.42,33.62,3.37,1.6
6634,2022-10-08 12:00:00,2.89,5.11,201.94,8.57,42.92,2.41,1.39
6635,2022-10-08 13:00:00,1.89,3.41,191.93,6.08,47.92,2.03,1.49
6636,2022-10-08 14:00:00,1.49,2.69,186.92,5.01,52.93,1.89,1.44
6637,2022-10-08 15:00:00,1.36,2.43,185.25,4.58,57.94,1.82,1.3
6638,2022-10-08 16:00:00,1.34,2.4,185.25,4.88,61.51,1.76,1.25
6639,2022-10-08 17:00:00,1.37,2.47,185.25,5.83,62.94,1.71,1.31
6640,2022-10-08 18:00:00,2.0,3.25,208.62,17.82,44.7,2.24,1.98
6641,2022-10-08 19:00:00,3.67,5.23,270.37,43.53,12.87,3.43,2.85
6642,2022-10-08 20:00:00,5.55,7.43,333.79,52.09,0.65,4.05,2.69
6643,2022-10-08 21:00:00,6.8,8.95,370.5,47.98,0.02,3.81,2.31
6644,2022-10-08 22:00:00,7.41,9.75,380.52,45.93,0.0,3.55,2.25
6645,2022-10-08 23:00:00,7.61,10.08,377.18,45.24,0.0,3.22,2.22
6646,2022-10-09 00:00:00,8.15,10.68,380.52,44.55,0.0,1.94,1.99
6647,2022-10-09 01:00:00,8.63,11.16,377.18,42.84,0.0,1.1,1.93
6648,2022-10-09 02:00:00,8.53,11.11,353.81,38.39,0.01,0.86,2.56
6649,2022-10-09 03:00:00,8.26,10.85,327.11,32.56,0.02,0.71,3.04
6650,2022-10-09 04:00:00,8.18,10.69,297.07,27.08,0.1,0.56,2.12
6651,2022-10-09 05:00:00,8.68,11.22,270.37,23.65,0.95,0.6,1.41
6652,2022-10-09 06:00:00,10.52,14.18,226.97,18.16,16.63,1.58,1.19
6653,2022-10-09 07:00:00,10.39,14.25,223.64,18.34,15.2,1.43,1.33
6654,2022-10-09 08:00:00,10.23,13.68,226.97,21.93,10.55,1.36,1.42
6655,2022-10-09 09:00:00,9.52,12.37,223.64,22.28,11.35,1.24,1.52
6656,2022-10-09 10:00:00,8.51,10.97,216.96,15.42,18.6,1.3,1.79
6657,2022-10-09 11:00:00,8.1,10.42,206.95,10.62,23.96,1.68,2.28
6658,2022-10-09 12:00:00,8.08,10.23,191.93,6.94,35.76,2.53,2.28
6659,2022-10-09 13:00:00,8.21,10.32,186.92,6.0,39.7,2.26,2.91
6660,2022-10-09 14:00:00,7.98,10.15,183.58,5.74,42.56,1.97,3.64
6661,2022-10-09 15:00:00,4.71,6.26,178.58,3.73,60.8,1.61,2.5
6662,2022-10-09 16:00:00,3.46,4.73,176.91,3.08,70.1,1.43,2.15
6663,2022-10-09 17:00:00,3.65,4.84,178.58,3.51,72.24,1.4,2.15
6664,2022-10-09 18:00:00,3.88,5.06,181.91,6.68,66.52,1.37,2.85
6665,2022-10-09 19:00:00,4.1,5.29,188.59,10.97,56.51,1.31,4.18
6666,2022-10-09 20:00:00,4.26,5.49,191.93,12.85,50.07,1.25,4.62
6667,2022-10-09 21:00:00,4.41,5.65,195.26,12.85,46.49,1.13,3.74
6668,2022-10-09 22:00:00,4.57,5.73,195.26,12.17,44.7,1.07,2.98
6669,2022-10-09 23:00:00,4.95,6.03,195.26,11.31,45.42,1.01,2.37
6670,2022-10-10 00:00:00,5.45,6.51,195.26,10.2,47.92,1.01,1.93
6671,2022-10-10 01:00:00,5.93,7.0,196.93,9.6,47.92,1.06,1.63
6672,2022-10-10 02:00:00,6.49,7.6,198.6,8.74,47.21,1.13,1.41
6673,2022-10-10 03:00:00,7.36,8.56,201.94,7.63,47.21,1.13,1.2
6674,2022-10-10 04:00:00,8.25,9.52,205.28,6.77,46.49,1.01,1.08
6675,2022-10-10 05:00:00,8.89,10.14,208.62,6.6,46.49,0.92,1.04
6676,2022-10-10 06:00:00,9.57,10.81,210.29,7.2,45.06,0.89,1.03
6677,2022-10-10 07:00:00,10.26,11.58,216.96,10.54,39.7,1.04,1.04
6678,2022-10-10 08:00:00,10.8,12.31,223.64,17.31,30.76,1.28,1.06
6679,2022-10-10 09:00:00,11.0,12.8,230.31,22.62,23.6,1.43,1.11
6680,2022-10-10 10:00:00,10.72,12.96,233.65,22.96,22.71,1.62,1.23
6681,2022-10-10 11:00:00,10.08,12.84,233.65,18.16,27.54,1.82,1.47
6682,2022-10-10 12:00:00,8.96,12.54,226.97,14.39,35.76,1.82,1.79
6683,2022-10-10 13:00:00,8.62,13.02,223.64,12.0,41.13,2.0,2.15
6684,2022-10-10 14:00:00,8.73,13.8,226.97,11.48,44.7,2.38,2.66
6685,2022-10-10 15:00:00,7.14,12.01,201.94,8.57,67.23,2.0,2.28
6686,2022-10-10 16:00:00,7.34,11.01,205.28,9.68,71.53,1.94,2.15
6687,2022-10-10 17:00:00,9.48,11.68,240.33,15.77,56.51,3.13,2.25
6688,2022-10-10 18:00:00,9.11,10.02,240.33,21.42,39.34,5.01,1.41
6689,2022-10-10 19:00:00,5.51,5.95,213.62,20.73,40.41,4.17,0.77
6690,2022-10-10 20:00:00,3.56,4.38,208.62,19.36,45.78,3.64,0.71
6691,2022-10-10 21:00:00,3.54,5.21,216.96,23.65,43.27,3.93,0.87
6692,2022-10-10 22:00:00,4.23,6.76,236.99,32.56,31.47,4.11,0.97
6693,2022-10-10 23:00:00,4.78,8.17,250.34,38.04,22.53,3.81,1.09
6694,2022-10-11 00:00:00,5.4,9.21,263.69,41.47,11.44,2.59,1.28
6695,2022-10-11 01:00:00,6.12,10.1,277.04,41.13,3.62,1.77,1.49
6696,2022-10-11 02:00:00,6.72,10.96,280.38,38.39,1.56,1.62,1.71
6697,2022-10-11 03:00:00,7.37,11.88,287.06,36.67,0.89,1.74,1.73
6698,2022-10-11 04:00:00,7.7,12.41,287.06,35.64,0.75,1.85,1.5
6699,2022-10-11 05:00:00,7.72,12.66,277.04,35.3,1.11,2.09,1.3
6700,2022-10-11 06:00:00,7.53,12.82,267.03,34.96,1.77,2.35,1.25
6701,2022-10-11 07:00:00,7.89,13.51,273.7,34.96,0.74,2.53,1.31
6702,2022-10-11 08:00:00,8.7,14.79,297.07,36.33,0.07,2.68,1.44
6703,2022-10-11 09:00:00,9.11,15.73,313.76,36.67,0.79,2.59,1.65
6704,2022-10-11 10:00:00,8.94,16.32,313.76,28.79,5.9,2.5,1.88
6705,2022-10-11 11:00:00,8.24,16.55,300.41,22.28,11.44,2.35,2.15
6706,2022-10-11 12:00:00,3.38,10.11,200.27,7.97,55.79,1.55,0.85
6707,2022-10-11 13:00:00,2.88,8.76,188.59,4.93,64.37,1.18,1.04
6708,2022-10-11 14:00:00,2.81,8.36,186.92,4.37,69.38,1.01,1.27
6709,2022-10-11 15:00:00,2.4,6.96,181.91,3.73,75.82,0.8,1.16
6710,2022-10-11 16:00:00,2.16,6.02,181.91,3.68,79.39,0.72,1.14
6711,2022-10-11 17:00:00,2.29,6.18,183.58,5.01,80.11,0.82,1.28
6712,2022-10-11 18:00:00,3.23,7.43,208.62,20.22,50.07,1.46,3.26
6713,2022-10-11 19:00:00,4.7,9.2,247.0,40.78,13.95,2.15,5.83
6714,2022-10-11 20:00:00,5.84,10.5,277.04,45.24,1.59,2.47,5.57
6715,2022-10-11 21:00:00,6.25,10.94,287.06,41.81,0.55,2.38,4.62
6716,2022-10-11 22:00:00,6.21,10.92,287.06,38.39,0.73,2.09,3.36
6717,2022-10-11 23:00:00,6.21,11.14,277.04,37.36,2.24,2.21,2.6
6718,2022-10-12 00:00:00,6.82,12.17,277.04,37.01,2.46,1.83,2.06
6719,2022-10-12 01:00:00,7.79,13.4,283.72,34.96,0.6,1.03,2.34
6720,2022-10-12 02:00:00,8.69,14.51,280.38,31.53,0.23,0.88,3.77
6721,2022-10-12 03:00:00,9.24,15.14,273.7,27.76,0.15,0.92,5.13
6722,2022-10-12 04:00:00,9.16,14.74,260.35,23.65,0.16,0.74,3.8
6723,2022-10-12 05:00:00,8.58,13.59,247.0,20.39,0.4,0.6,2.41
6724,2022-10-12 06:00:00,7.86,12.34,230.31,19.36,1.15,0.68,1.92
6725,2022-10-12 07:00:00,7.99,12.09,240.33,20.05,0.32,1.15,1.85
6726,2022-10-12 08:00:00,8.8,12.71,270.37,21.25,0.01,1.59,1.87
6727,2022-10-12 09:00:00,9.4,13.3,293.73,22.28,0.18,1.74,1.82
6728,2022-10-12 10:00:00,9.42,13.47,303.75,20.22,2.21,1.86,1.68
6729,2022-10-12 11:00:00,9.64,13.93,313.76,18.51,4.74,2.03,1.79
6730,2022-10-12 12:00:00,8.55,13.07,267.03,26.73,23.96,2.65,1.19
6731,2022-10-12 13:00:00,9.06,13.78,273.7,25.7,28.61,3.19,1.5
6732,2022-10-12 14:00:00,9.7,14.52,267.03,22.96,32.19,3.58,1.99
6733,2022-10-12 15:00:00,7.74,11.03,223.64,12.51,55.79,2.5,1.55
6734,2022-10-12 16:00:00,7.23,9.88,210.29,9.68,62.94,1.94,1.68
6735,2022-10-12 17:00:00,7.95,10.56,208.62,10.45,63.66,1.86,1.96
6736,2022-10-12 18:00:00,7.59,10.03,220.3,18.85,55.07,2.21,2.56
6737,2022-10-12 19:00:00,7.83,10.2,247.0,32.56,36.48,2.77,2.75
6738,2022-10-12 20:00:00,8.07,10.42,263.69,38.73,24.32,2.8,2.15
6739,2022-10-12 21:00:00,8.06,10.31,270.37,38.39,20.38,2.44,1.55
6740,2022-10-12 22:00:00,8.01,10.12,267.03,34.62,22.53,2.12,1.31
6741,2022-10-12 23:00:00,8.02,9.95,257.02,28.45,28.61,1.74,1.16
6742,2022-10-13 00:00:00,7.56,9.27,240.33,20.22,38.27,1.28,1.06
6743,2022-10-13 01:00:00,7.02,8.56,226.97,14.05,46.49,1.06,1.08
6744,2022-10-13 02:00:00,6.71,8.14,216.96,9.77,54.36,1.03,1.2
6745,2022-10-13 03:00:00,6.64,7.99,211.95,7.37,59.37,1.06,1.38
6746,2022-10-13 04:00:00,6.9,8.18,211.95,6.6,60.8,1.03,1.52
6747,2022-10-13 05:00:00,7.88,9.12,213.62,6.6,60.08,0.98,1.52
6748,2022-10-13 06:00:00,12.12,13.49,230.31,7.63,56.51,1.13,1.31
6749,2022-10-13 07:00:00,21.54,23.29,270.37,12.0,48.64,1.62,0.97
6750,2022-10-13 08:00:00,28.93,31.03,307.08,18.16,39.34,2.12,0.79
6751,2022-10-13 09:00:00,26.37,28.17,297.07,20.39,37.91,2.12,0.82
6752,2022-10-13 10:00:00,18.19,19.34,267.03,19.36,38.98,1.91,1.08
6753,2022-10-13 11:00:00,12.15,12.91,243.66,16.28,39.34,1.74,1.22
6754,2022-10-13 12:00:00,9.38,9.97,230.31,13.19,40.05,1.62,1.23
6755,2022-10-13 13:00:00,8.78,9.39,226.97,12.0,41.84,1.64,1.17
6756,2022-10-13 14:00:00,9.13,9.65,233.65,11.82,43.63,1.68,0.93
6757,2022-10-13 15:00:00,8.14,8.48,236.99,11.82,49.35,1.53,0.74
6758,2022-10-13 16:00:00,7.11,7.38,243.66,13.54,52.21,1.42,0.74
6759,2022-10-13 17:00:00,6.27,6.51,253.68,15.94,50.78,1.39,0.77
6760,2022-10-13 18:00:00,6.82,7.16,273.7,20.73,41.48,1.61,0.94
6761,2022-10-13 19:00:00,8.17,8.65,297.07,25.7,29.33,1.89,1.11
6762,2022-10-13 20:00:00,8.79,9.38,303.75,26.39,21.82,2.06,1.23
6763,2022-10-13 21:00:00,9.06,9.77,297.07,26.05,17.17,2.09,1.28
6764,2022-10-13 22:00:00,9.21,10.01,293.73,26.39,12.7,2.12,1.25
6765,2022-10-13 23:00:00,9.18,9.99,283.72,25.7,10.64,2.03,1.22
6766,2022-10-14 00:00:00,9.22,10.0,273.7,23.31,10.82,1.58,1.14
6767,2022-10-14 01:00:00,9.69,10.43,267.03,20.39,11.44,1.18,1.09
6768,2022-10-14 02:00:00,10.32,11.02,263.69,18.16,11.98,0.98,1.11
6769,2022-10-14 03:00:00,10.72,11.42,260.35,16.45,12.16,0.91,1.14
6770,2022-10-14 04:00:00,10.57,11.2,260.35,14.22,14.66,0.86,1.16
6771,2022-10-14 05:00:00,9.77,10.37,257.02,11.82,19.85,0.86,1.14
6772,2022-10-14 06:00:00,7.82,8.34,243.66,8.91,30.04,0.94,1.09
6773,2022-10-14 07:00:00,5.82,6.32,223.64,8.57,34.33,0.95,1.11
6774,2022-10-14 08:00:00,5.66,6.19,216.96,11.31,32.19,1.04,1.08
6775,2022-10-14 09:00:00,5.92,6.42,216.96,14.05,27.89,1.12,1.0
6776,2022-10-14 10:00:00,5.81,6.23,216.96,15.59,25.03,1.18,0.89
6777,2022-10-14 11:00:00,5.06,5.4,216.96,14.91,23.96,1.27,0.79
6778,2022-10-14 12:00:00,3.39,3.65,213.62,11.82,25.75,1.25,0.67
6779,2022-10-14 13:00:00,2.74,2.99,220.3,11.65,23.96,1.49,0.72
6780,2022-10-14 14:00:00,2.9,3.18,230.31,12.34,22.17,1.94,0.91
6781,2022-10-14 15:00:00,3.03,3.39,230.31,12.17,29.68,2.15,1.01
6782,2022-10-14 16:00:00,2.74,3.18,216.96,12.0,41.13,2.03,1.22
6783,2022-10-14 17:00:00,2.44,2.95,206.95,12.51,48.64,1.97,1.5
6784,2022-10-14 18:00:00,3.09,3.79,223.64,23.99,38.62,2.53,1.9
6785,2022-10-14 19:00:00,4.26,5.22,257.02,41.81,18.24,3.28,2.18
6786,2022-10-14 20:00:00,5.02,6.22,277.04,46.61,7.96,3.43,2.22
6787,2022-10-14 21:00:00,5.5,6.84,280.38,43.53,4.11,3.19,2.01
6788,2022-10-14 22:00:00,6.14,7.56,283.72,40.44,2.19,3.01,1.71
6789,2022-10-14 23:00:00,6.86,8.28,277.04,36.33,1.77,2.77,1.5
6790,2022-10-15 00:00:00,7.25,8.57,260.35,29.82,3.08,2.24,1.49
6791,2022-10-15 01:00:00,7.72,8.94,253.68,23.99,3.76,1.76,1.44
6792,2022-10-15 02:00:00,8.48,9.57,253.68,20.05,5.28,1.51,1.42
6793,2022-10-15 03:00:00,10.02,10.99,260.35,17.14,7.24,1.36,1.22
6794,2022-10-15 04:00:00,10.86,11.69,260.35,14.57,8.94,1.18,1.06
6795,2022-10-15 05:00:00,10.87,11.53,257.02,12.51,11.27,1.01,1.01
6796,2022-10-15 06:00:00,10.35,10.85,250.34,11.48,13.59,0.91,0.97
6797,2022-10-15 07:00:00,9.48,9.87,243.66,12.0,13.59,0.93,0.96
6798,2022-10-15 08:00:00,8.15,8.53,236.99,13.02,11.98,1.07,1.0
6799,2022-10-15 09:00:00,4.34,4.68,233.65,12.85,12.7,1.01,0.93
6800,2022-10-15 10:00:00,2.67,2.93,226.97,12.34,13.77,0.86,0.64
6801,2022-10-15 11:00:00,1.79,1.99,206.95,9.6,21.82,0.82,0.54
6802,2022-10-15 12:00:00,1.07,1.2,180.24,5.83,36.48,0.77,0.46
6803,2022-10-15 13:00:00,1.19,1.34,181.91,6.6,38.98,0.97,0.48
6804,2022-10-15 14:00:00,1.54,1.71,191.93,8.4,36.48,1.28,0.63
6805,2022-10-15 15:00:00,1.14,1.33,180.24,7.28,34.69,1.31,0.76
6806,2022-10-15 16:00:00,1.25,1.51,185.25,7.88,36.48,1.53,0.89
6807,2022-10-15 17:00:00,1.69,2.18,190.26,8.48,47.21,1.73,1.06
6808,2022-10-15 18:00:00,1.92,2.67,193.6,10.45,56.51,1.91,1.28
6809,2022-10-15 19:00:00,2.02,3.03,198.6,12.68,56.51,2.0,1.84
6810,2022-10-15 20:00:00,2.09,3.2,201.94,13.71,52.21,2.15,2.41
6811,2022-10-15 21:00:00,1.97,2.88,203.61,13.54,47.21,2.09,2.6
6812,2022-10-15 22:00:00,1.7,2.34,203.61,11.82,47.21,1.88,2.53
6813,2022-10-15 23:00:00,1.34,1.87,198.6,9.68,51.5,1.4,2.44
6814,2022-10-16 00:00:00,0.97,1.45,193.6,7.2,57.22,0.94,2.28
6815,2022-10-16 01:00:00,0.95,1.42,190.26,5.74,60.8,0.83,2.15
6816,2022-10-16 02:00:00,1.35,1.95,195.26,5.57,59.37,0.92,2.09
6817,2022-10-16 03:00:00,1.89,2.69,205.28,6.0,55.07,1.0,1.92
6818,2022-10-16 04:00:00,2.35,3.36,213.62,6.43,50.07,1.0,1.57
6819,2022-10-16 05:00:00,2.67,3.91,216.96,6.6,45.78,0.97,1.27
6820,2022-10-16 06:00:00,2.86,4.36,216.96,6.68,42.56,0.95,1.16
6821,2022-10-16 07:00:00,3.06,4.88,216.96,8.05,38.98,1.06,1.14
6822,2022-10-16 08:00:00,3.28,5.39,216.96,10.97,32.9,1.18,1.16
6823,2022-10-16 09:00:00,3.39,5.75,216.96,12.68,28.61,1.27,1.17
6824,2022-10-16 10:00:00,3.46,6.09,216.96,11.82,28.97,1.4,1.22
6825,2022-10-16 11:00:00,3.49,6.36,213.62,8.74,35.76,1.53,1.27
6826,2022-10-16 12:00:00,3.27,5.99,203.61,6.51,50.78,1.43,1.17
6827,2022-10-16 13:00:00,3.08,5.59,198.6,5.74,57.94,1.39,1.19
6828,2022-10-16 14:00:00,3.05,5.5,193.6,5.44,62.94,1.36,1.3
6829,2022-10-16 15:00:00,3.19,5.45,196.93,8.23,57.94,1.51,1.61
6830,2022-10-16 16:00:00,3.27,5.17,203.61,12.68,47.21,1.58,2.22
6831,2022-10-16 17:00:00,3.07,4.63,203.61,15.59,38.62,1.36,3.07
6832,2022-10-16 18:00:00,2.71,3.98,201.94,17.31,34.33,1.09,3.67
6833,2022-10-16 19:00:00,2.22,3.16,198.6,16.62,35.76,0.92,3.13
6834,2022-10-16 20:00:00,1.83,2.45,195.26,15.08,36.48,0.89,2.25
6835,2022-10-16 21:00:00,1.45,1.85,190.26,13.02,35.05,0.78,1.58
6836,2022-10-16 22:00:00,1.16,1.48,185.25,10.97,31.83,0.72,1.31
6837,2022-10-16 23:00:00,1.13,1.43,181.91,9.17,28.61,0.62,1.27
6838,2022-10-17 00:00:00,1.8,2.16,178.58,7.03,27.54,0.46,1.23
6839,2022-10-17 01:00:00,4.06,4.71,181.91,5.01,33.62,0.43,1.06
6840,2022-10-17 02:00:00,6.32,7.4,186.92,3.6,45.06,0.45,0.98
6841,2022-10-17 03:00:00,6.42,7.49,188.59,2.91,52.21,0.47,1.01
6842,2022-10-17 04:00:00,5.44,6.23,188.59,2.87,51.5,0.47,1.01
6843,2022-10-17 05:00:00,4.28,4.92,186.92,2.96,50.78,0.47,1.03
6844,2022-10-17 06:00:00,3.41,4.02,186.92,3.34,48.64,0.5,1.09
6845,2022-10-17 07:00:00,2.99,3.65,190.26,5.27,45.42,0.67,1.16
6846,2022-10-17 08:00:00,3.01,3.75,198.6,8.91,40.41,0.91,1.2
6847,2022-10-17 09:00:00,3.22,3.91,205.28,11.14,36.84,1.03,1.14
6848,2022-10-17 10:00:00,3.38,3.93,208.62,11.31,36.12,1.06,1.0
6849,2022-10-17 11:00:00,3.25,3.71,208.62,9.51,37.55,1.03,0.93
